
  ----- YM PROFILES ------------------------------------------

         ym          U         u'          W         w'          P         p'
  2.12568649E+01 -9.93561861E-19  5.92248875E-01  6.66580001E-01  1.76661767E-14  2.15147588E-01 -1.07124605E-03
  2.17172051E+01 -1.43965086E-18  6.01868683E-01  6.71984691E-01 -8.88916538E-14  2.07185292E-01 -1.09073524E-03
  2.21838999E+01 -1.05439218E-18  6.11372747E-01  6.77049699E-01 -5.69453270E-14  1.99528353E-01 -1.10951275E-03
  2.26570370E+01 -1.09494572E-18  6.20755302E-01  6.81783498E-01  2.79729444E-14  1.92167878E-01 -1.12751525E-03
  2.31367053E+01 -1.18619120E-18  6.30010722E-01  6.86194580E-01  8.28783903E-14  1.85094950E-01 -1.14467778E-03
  2.36229950E+01 -7.09687044E-20  6.39133538E-01  6.90291366E-01  3.14550405E-14  1.78300716E-01 -1.16093480E-03
  2.41159974E+01 -5.06919317E-19  6.48118445E-01  6.94082118E-01 -1.61715178E-14  1.71776475E-01 -1.17622134E-03
  2.46158052E+01 -1.70324890E-18  6.56960315E-01  6.97574861E-01  2.41672615E-14  1.65513755E-01 -1.19047421E-03
  2.51225124E+01 -4.46088999E-19  6.65654208E-01  7.00777306E-01  2.41801517E-14  1.59504387E-01 -1.20363325E-03
  2.56362141E+01 -1.15577604E-18  6.74195385E-01  7.03696798E-01  1.62277222E-13  1.53740556E-01 -1.21564242E-03
  2.61570071E+01 -8.71901225E-19  6.82579318E-01  7.06340271E-01 -2.23138616E-13  1.48214848E-01 -1.22645060E-03
  2.66849891E+01 -8.00932521E-19  6.90801689E-01  7.08714233E-01 -2.50134492E-14  1.42920260E-01 -1.23601205E-03
  2.72202593E+01 -1.27743668E-18  6.98858393E-01  7.10824786E-01 -2.06023693E-14  1.37850183E-01 -1.24428642E-03
  2.77629185E+01 -6.48856726E-19  7.06745525E-01  7.12677672E-01  1.34229973E-13  1.32998358E-01 -1.25123828E-03
  2.83130685E+01 -5.88026408E-19  7.14459367E-01  7.14278347E-01 -1.82193209E-14  1.28358795E-01 -1.25683649E-03
  2.88708128E+01 -5.47472862E-19  7.21996370E-01  7.15632085E-01 -8.67962687E-14  1.23925679E-01 -1.26105355E-03
  2.94362562E+01 -1.01383863E-18  7.29353135E-01  7.16744084E-01 -6.82594459E-14  1.19693258E-01 -1.26386513E-03
  3.00095051E+01 -1.21660636E-18  7.36526401E-01  7.17619587E-01  5.56253314E-14  1.15655724E-01 -1.26524988E-03
  3.05906671E+01 -6.69133498E-19  7.43513033E-01  7.18264004E-01  7.43452763E-14  1.11807091E-01 -1.26518980E-03
  3.11798514E+01 -7.90794134E-19  7.50310010E-01  7.18683019E-01  6.82624911E-15  1.08141087E-01 -1.26367090E-03
  3.17771689E+01 -8.92177998E-19  7.56914425E-01  7.18882656E-01  3.30888478E-14  1.04651086E-01 -1.26068434E-03
  3.23827318E+01 -1.11522250E-18  7.63323491E-01  7.18869289E-01 -1.02708845E-13  1.01330097E-01 -1.25622785E-03
  3.29966539E+01 -9.53008316E-19  7.69534539E-01  7.18649567E-01  2.10744586E-14  9.81708389E-02 -1.25030715E-03
  3.36190505E+01 -9.12454770E-19  7.75545037E-01  7.18230281E-01  4.35346610E-14  9.51658694E-02 -1.24293709E-03
  3.42500388E+01 -2.00740049E-18  7.81352600E-01  7.17618179E-01 -7.39852935E-14  9.23077698E-02 -1.23414201E-03
  3.48897372E+01 -1.82490954E-19  7.86954997E-01  7.16819789E-01  4.32528731E-14  8.95893257E-02 -1.22395508E-03
  3.55382661E+01 -8.92177998E-19  7.92350162E-01  7.15841276E-01 -4.59550066E-14  8.70036699E-02 -1.21241643E-03
  3.61957473E+01 -7.09687044E-19  7.97536195E-01  7.14688378E-01  2.31106599E-14  8.45443471E-02 -1.19957038E-03
  3.68623043E+01 -3.64981908E-19  8.02511357E-01  7.13366444E-01  5.73219159E-14  8.22052814E-02 -1.18546254E-03
  3.75380625E+01 -8.31347680E-19  8.07274063E-01  7.11880548E-01 -5.90793785E-14  7.99806628E-02 -1.17013811E-03
  3.82231490E+01 -2.43321272E-19  8.11822864E-01  7.10235641E-01 -1.49784820E-14  7.78647950E-02 -1.15364229E-03
  3.89176923E+01 -1.07466895E-18  8.16156438E-01  7.08436684E-01  4.85192964E-14  7.58519597E-02 -1.13602321E-03
  3.96218232E+01 -6.48856726E-19  8.20273569E-01  7.06488716E-01  1.68526865E-14  7.39363406E-02 -1.11733657E-03
  4.03356739E+01 -1.21660636E-18  8.24173140E-01  7.04396850E-01  5.50650645E-14  7.21120277E-02 -1.09765103E-03
  4.10593787E+01 -5.47472862E-19  8.27854151E-01  7.02166169E-01 -1.47481495E-13  7.03731116E-02 -1.07705314E-03
  4.17930735E+01 -8.51624452E-19  8.31315747E-01  6.99801560E-01  7.81500374E-14  6.87138466E-02 -1.05565093E-03
  4.25368962E+01 -3.64981908E-19  8.34557274E-01  6.97307525E-01  8.53539346E-15  6.71288400E-02 -1.03357571E-03
  4.32909867E+01 -1.11522250E-18  8.37578352E-01  6.94688024E-01 -3.08830072E-14  6.56132070E-02 -1.01098118E-03
  4.40554866E+01 -7.90794134E-19  8.40378958E-01  6.91946405E-01  6.05982460E-14  6.41626453E-02 -9.88039694E-04
  4.48305398E+01 -3.85258681E-19  8.42959513E-01  6.89085434E-01  8.62623963E-15  6.27734120E-02 -9.64935637E-04
  4.56162918E+01 -9.32731543E-19  8.45320953E-01  6.86107404E-01  3.89324901E-14  6.14422248E-02 -9.41856575E-04
  4.64128903E+01 -1.07466895E-18  8.47464781E-01  6.83014278E-01 -4.11192693E-14  6.01661231E-02 -9.18983371E-04
  4.72204851E+01 -8.51624452E-19  8.49393076E-01  6.79807843E-01 -3.82982285E-14  5.89423324E-02 -8.96480707E-04
  4.80392280E+01 -1.82490954E-19  8.51108455E-01  6.76489799E-01 -3.01438311E-14  5.77681733E-02 -8.74489118E-04
  4.88692729E+01 -1.48020441E-18  8.52614007E-01  6.73061768E-01  3.68268978E-14  5.66410665E-02 -8.53118914E-04
  4.97107757E+01 -1.50048118E-18  8.53913201E-01  6.69525166E-01 -6.43010654E-16  5.55586582E-02 -8.32446026E-04
  5.05638946E+01 -8.31347680E-19  8.55009782E-01  6.65881009E-01 -4.99942109E-15  5.45190224E-02 -8.12510369E-04
  5.14287900E+01  0.00000000E+00  8.55907647E-01  6.62129738E-01  7.15257611E-14  5.35208261E-02 -7.93317994E-04
  5.23056244E+01 -9.32731543E-19  8.56610726E-01  6.58271200E-01 -1.20749928E-13  5.25633483E-02 -7.74847893E-04
  5.31945628E+01  2.02767727E-19  8.57122895E-01  6.54304807E-01  1.36052944E-14  5.16463050E-02 -7.57062764E-04
  5.40957720E+01 -1.25715991E-18  8.57447940E-01  6.50229851E-01  5.41827751E-14  5.07695233E-02 -7.39921633E-04
  5.50094215E+01 -1.82490954E-19  8.57589624E-01  6.46045844E-01 -6.72677393E-15  4.99325912E-02 -7.23392076E-04
  5.59356831E+01 -6.89410271E-19  8.57551826E-01  6.41752722E-01 -1.17345043E-13  4.91346388E-02 -7.07460550E-04
  5.68747309E+01  0.00000000E+00  8.57338728E-01  6.37350836E-01  1.93921757E-13  4.83743419E-02 -6.92140082E-04
  5.78267413E+01 -1.48020441E-18  8.56954974E-01  6.32840778E-01 -8.14505613E-14  4.76500906E-02 -6.77475131E-04
  5.87918933E+01 -4.86642544E-19  8.56405732E-01  6.28223209E-01 -3.65323379E-14  4.69601607E-02 -6.63543656E-04
  5.97703682E+01 -4.66365772E-19  8.55696637E-01  6.23498825E-01  2.89567604E-15  4.63027450E-02 -6.50455886E-04
  6.07623501E+01 -7.70517362E-19  8.54833632E-01  6.18668482E-01  2.21470062E-14  4.56758361E-02 -6.38348513E-04
  6.17680253E+01 -4.05535454E-19  8.53822736E-01  6.13733371E-01 -8.19280551E-14  4.50770639E-02 -6.27373059E-04
  6.27875829E+01 -7.29963816E-19  8.52669789E-01  6.08695155E-01  1.35889054E-13  4.45035743E-02 -6.17678377E-04
  6.38212144E+01  4.05535454E-20  8.51380186E-01  6.03556005E-01 -5.47288439E-14  4.39520157E-02 -6.09389531E-04
  6.48691143E+01 -1.60186504E-18  8.49958696E-01  5.98318432E-01  6.89748528E-15  4.34187245E-02 -6.02587196E-04
  6.59314794E+01 -1.03411541E-18  8.48409405E-01  5.92984940E-01 -7.06666885E-14  4.29000905E-02 -5.97291122E-04
  6.70085094E+01 -3.04151590E-19  8.46735800E-01  5.87557686E-01  1.48789361E-14  4.23929073E-02 -5.93450030E-04
  6.81004068E+01 -5.67749635E-19  8.44940977E-01  5.82038274E-01  7.45477870E-14  4.18945793E-02 -5.90940369E-04
  6.92073768E+01  1.01383863E-19  8.43027918E-01  5.76427630E-01 -8.61724321E-14  4.14032328E-02 -5.89576537E-04
  7.03296274E+01 -7.09687044E-19  8.40999768E-01  5.70725867E-01 -2.41954936E-14  4.09178339E-02 -5.89133747E-04
  7.14673696E+01 -2.22030661E-18  8.38860067E-01  5.64932099E-01  4.88880588E-14  4.04383362E-02 -5.89380504E-04
  7.26208172E+01 -1.82490954E-19  8.36612881E-01  5.59044358E-01  4.71789376E-14  3.99657332E-02 -5.90112732E-04
  7.37901871E+01  3.34566749E-19  8.34262763E-01  5.53059799E-01 -7.60415459E-14  3.95018242E-02 -5.91180783E-04
  7.49756990E+01 -1.18619120E-18  8.31814547E-01  5.46975247E-01 -5.96923222E-15  3.90486526E-02 -5.92504411E-04
  7.61775757E+01 -4.05535454E-19  8.29272995E-01  5.40787865E-01  5.07833874E-14  3.86078365E-02 -5.94073576E-04
  7.73960431E+01 -5.06919317E-20  8.26642404E-01  5.34495671E-01  2.97919933E-15  3.81800688E-02 -5.95932382E-04
  7.86313304E+01 -1.92629340E-19  8.23926262E-01  5.28097802E-01 -3.34817004E-14  3.77648860E-02 -5.98144784E-04
  7.98836695E+01 -1.08480734E-18  8.21127116E-01  5.21594542E-01 -4.29358904E-14  3.73606861E-02 -6.00747824E-04
  8.11532960E+01 -8.00932521E-19  8.18246743E-01  5.14987030E-01  1.60171428E-13  3.69650663E-02 -6.03707597E-04
  8.24404485E+01 -5.27196090E-19  8.15286619E-01  5.08276646E-01 -1.20236410E-13  3.65754602E-02 -6.06895581E-04
  8.37453688E+01 -4.76504158E-19  8.12248483E-01  5.01464445E-01  3.00545083E-14  3.61896956E-02 -6.10094748E-04
  8.50683023E+01  6.69133498E-19  8.09134761E-01  4.94550949E-01  3.39111270E-14  3.58061701E-02 -6.13032204E-04
  8.64094976E+01 -3.04151590E-19  8.05948715E-01  4.87536149E-01  1.27450815E-14  3.54238086E-02 -6.15423126E-04
  8.77692069E+01 -1.33826700E-18  8.02694282E-01  4.80419573E-01 -1.73258201E-14  3.50419520E-02 -6.17006168E-04
  8.91476856E+01 -4.05535454E-20  7.99375742E-01  4.73200425E-01 -1.21934886E-14  3.46602068E-02 -6.17563870E-04
  9.05451928E+01 -1.43965086E-18  7.95997434E-01  4.65877403E-01 -2.24698554E-14  3.42786009E-02 -6.16941390E-04
  9.19619913E+01 -6.99548657E-19  7.92563600E-01  4.58448159E-01  1.25778774E-15  3.38980988E-02 -6.15072958E-04
  9.33983473E+01  1.72352568E-19  7.89078258E-01  4.50909294E-01 -3.90117798E-14  3.35205893E-02 -6.12000702E-04
  9.48545309E+01 -1.13549927E-18  7.85545034E-01  4.43257600E-01  3.75216435E-14  3.31476528E-02 -6.07865043E-04
  9.63308156E+01 -8.00932521E-19  7.81967156E-01  4.35491801E-01 -2.02756840E-14  3.27788478E-02 -6.02872551E-04
  9.78274790E+01 -1.52075795E-19  7.78347821E-01  4.27613482E-01 -4.57157942E-14  3.24108186E-02 -5.97266024E-04
  9.93448024E+01  7.09687044E-20  7.74690933E-01  4.19626759E-01  1.01942328E-13  3.20376345E-02 -5.91308364E-04
  1.00883071E+02 -5.47472862E-19  7.71001807E-01  4.11537032E-01 -3.36764702E-14  3.16520502E-02 -5.85271217E-04
  1.02442574E+02 -1.11522250E-19  7.67287449E-01  4.03349303E-01  2.70762519E-14  3.12472169E-02 -5.79409078E-04
  1.04023604E+02  3.85258681E-19  7.63556268E-01  3.95066561E-01 -4.80852488E-15  3.08183420E-02 -5.73908363E-04
  1.05626459E+02 -6.89410271E-19  7.59817319E-01  3.86688562E-01 -3.46809156E-14  3.03639674E-02 -5.68832882E-04
  1.07251440E+02  3.14289976E-19  7.56079221E-01  3.78211277E-01 -9.83607896E-16  2.98865420E-02 -5.64101721E-04
  1.08898796E+02 -1.05439218E-18  7.52349214E-01  3.69628352E-01 -1.94138814E-14  2.93912589E-02 -5.59501322E-04
  1.10540037E+02  5.77888021E-19  7.48697766E-01  3.61082871E-01  7.09535986E-14  2.88923520E-02 -5.54792787E-04
  1.12151550E+02 -6.08303180E-19  7.45178030E-01  3.52693585E-01 -5.60549869E-14  2.84015303E-02 -5.49713913E-04
  1.13733873E+02 -8.71901225E-19  7.41784374E-01  3.44455421E-01  5.26360770E-14  2.79211688E-02 -5.43994499E-04
  1.15287535E+02  2.53459658E-19  7.38508823E-01  3.36365453E-01 -2.77664066E-14  2.74514824E-02 -5.37430288E-04
  1.16813054E+02  2.02767727E-20  7.35341486E-01  3.28422664E-01  7.88711990E-15  2.69907637E-02 -5.29882773E-04
  1.18310942E+02 -1.58158827E-18  7.32271528E-01  3.20627372E-01  9.88991270E-14  2.65359523E-02 -5.21283979E-04
  1.19781697E+02 -1.01383863E-18  7.29288392E-01  3.12980169E-01 -7.39499595E-14  2.60836857E-02 -5.11644910E-04
  1.21225812E+02 -1.40923570E-18  7.26382927E-01  3.05480982E-01 -6.34120152E-14  2.56312379E-02 -5.01054360E-04
  1.22643769E+02 -9.53008316E-19  7.23548111E-01  2.98128577E-01 -1.40097823E-14  2.51770352E-02 -4.89660422E-04
  1.24036041E+02 -1.01383863E-18  7.20779242E-01  2.90920377E-01  1.26158126E-13  2.47208655E-02 -4.77639877E-04
  1.25403095E+02 -9.12454770E-20  7.18073660E-01  2.83852542E-01 -9.62880685E-14  2.42638280E-02 -4.65167191E-04
  1.26745387E+02 -7.90794134E-19  7.15430208E-01  2.76920433E-01  2.79066090E-14  2.38078948E-02 -4.52391763E-04
  1.28063366E+02 -7.70517362E-19  7.12848651E-01  2.70119382E-01  5.78187104E-14  2.33551495E-02 -4.39425242E-04
  1.29357471E+02  7.70517362E-19  7.10329217E-01  2.63445418E-01 -5.68355878E-14  2.29070649E-02 -4.26336350E-04
  1.30628136E+02  1.82490954E-19  7.07872279E-01  2.56895601E-01 -5.50556173E-15  2.24641718E-02 -4.13151253E-04
  1.31875784E+02  6.89410271E-19  7.05478182E-01  2.50467879E-01  3.28858682E-15  2.20261910E-02 -3.99859920E-04
  1.33100833E+02  2.53459658E-19  7.03147198E-01  2.44160673E-01  8.34172952E-15  2.15924366E-02 -3.86428503E-04
  1.34303693E+02  1.96684695E-18  7.00879565E-01  2.37972420E-01  1.31639148E-14  2.11622561E-02 -3.72814634E-04
  1.35484764E+02  1.59172666E-18  6.98675570E-01  2.31901249E-01 -3.78125628E-15  2.07353432E-02 -3.58980715E-04
  1.36644442E+02  1.08480734E-18  6.96535605E-01  2.25944870E-01 -1.27066833E-13  2.03118367E-02 -3.44901867E-04
  1.37783115E+02 -5.06919317E-20  6.94460176E-01  2.20100682E-01  1.90309218E-13  1.98922100E-02 -3.30568616E-04
  1.38901162E+02  4.56227385E-19  6.92449847E-01  2.14365990E-01 -1.11249549E-13  1.94770559E-02 -3.15986494E-04
  1.39998958E+02  1.06453057E-18  6.90505140E-01  2.08738179E-01  1.85919503E-14  1.90669088E-02 -3.01174582E-04
  1.41076868E+02  1.03411541E-18  6.88626422E-01  2.03214803E-01 -3.68941956E-14  1.86621623E-02 -2.86163994E-04
  1.42135254E+02  8.11070907E-19  6.86813807E-01  1.97793607E-01 -4.78724760E-14  1.82630426E-02 -2.70996529E-04
  1.43174469E+02  1.20646797E-18  6.85067094E-01  1.92472561E-01  2.43688185E-14  1.78695795E-02 -2.55723622E-04
  1.44194860E+02  1.35854377E-18  6.83385753E-01  1.87249873E-01  1.24303490E-13  1.74815891E-02 -2.40405475E-04
  1.45196769E+02  7.60378975E-19  6.81768939E-01  1.82123960E-01 -1.31949070E-13  1.70987078E-02 -2.25109945E-04
  1.46180529E+02  1.83504793E-18  6.80215544E-01  1.77093366E-01  2.84648290E-14  1.67204715E-02 -2.09910672E-04
  1.47146470E+02  7.09687044E-19  6.78724246E-01  1.72156687E-01  5.91576030E-14  1.63463948E-02 -1.94884386E-04
  1.48094915E+02  7.80655748E-19  6.77293569E-01  1.67312522E-01  2.81498466E-14  1.59760230E-02 -1.80107734E-04
  1.49026180E+02 -2.63598045E-19  6.75921933E-01  1.62559451E-01 -1.43665438E-14  1.56089556E-02 -1.65653996E-04
  1.49940577E+02  2.05809243E-18  6.74607708E-01  1.57896035E-01  5.36702810E-15  1.52448483E-02 -1.51589951E-04
  1.50838410E+02  1.45992763E-18  6.73349246E-01  1.53320834E-01 -8.71217775E-14  1.48833985E-02 -1.37973012E-04
  1.51719981E+02  5.06919317E-19  6.72144904E-01  1.48832437E-01  6.93241461E-14  1.45243195E-02 -1.24848890E-04
  1.52585584E+02 -6.69133498E-19  6.70993056E-01  1.44429480E-01 -4.02352406E-14  1.41673166E-02 -1.12250103E-04
  1.53435507E+02 -5.06919317E-20  6.69892092E-01  1.40110661E-01  1.33543545E-13  1.38120785E-02 -1.00195690E-04
  1.54270036E+02 -7.09687044E-19  6.68840413E-01  1.35874721E-01 -1.40368681E-14  1.34582924E-02 -8.86922947E-05
  1.55089448E+02  2.35210563E-18  6.67836430E-01  1.31720405E-01 -8.77098631E-14  1.31056793E-02 -7.77365051E-05
  1.55894018E+02 -4.25812226E-19  6.66878557E-01  1.27646415E-01  6.04626228E-14  1.27540372E-02 -6.73180428E-05
  1.56684014E+02  1.02397702E-18  6.65965219E-01  1.23651371E-01 -1.04189826E-13  1.24032775E-02 -5.74232169E-05
  1.57459701E+02  1.47006602E-19  6.65094847E-01  1.19733786E-01 -1.29601718E-13  1.20534448E-02 -4.80380433E-05
  1.58221338E+02  2.28113693E-19  6.64265885E-01  1.15892068E-01  5.03057095E-14  1.17047166E-02 -3.91505810E-05
  1.58969178E+02  1.56638069E-18  6.63476789E-01  1.12124526E-01  7.68018555E-14  1.13573861E-02 -3.07522675E-05
  1.59703473E+02  5.98164794E-19  6.62726028E-01  1.08429407E-01  7.98891497E-14  1.10118361E-02 -2.28382803E-05
  1.60424467E+02  3.64981908E-19  6.62012081E-01  1.04804916E-01 -5.86209760E-14  1.06685084E-02 -1.54071218E-05
  1.61132402E+02 -1.05439218E-18  6.61333442E-01  1.01249253E-01  1.02871666E-13  1.03278743E-02 -8.45970837E-06
  1.61827513E+02 -2.09864597E-18  6.60688619E-01  9.77606397E-02 -2.46204449E-13  9.99040638E-03 -1.99823524E-06
  1.62510033E+02 -1.58665746E-18  6.60076141E-01  9.43373435E-02  1.34308191E-13  9.65655335E-03  3.97497004E-06
  1.63180191E+02 -2.03781565E-18  6.59494562E-01  9.09777029E-02  1.19970520E-13  9.32671800E-03  9.45847347E-06
  1.63838210E+02 -2.80833302E-18  6.58942475E-01  8.76801439E-02  1.52989462E-14  9.00124019E-03  1.44525727E-05
  1.64484309E+02 -4.35443693E-18  6.58418511E-01  8.44431914E-02 -1.76172548E-13  8.68038516E-03  1.89599255E-05
  1.65118706E+02 -3.18345331E-18  6.57921354E-01  8.12654754E-02 -3.67575358E-14  8.36433815E-03  2.29859688E-05
  1.65741612E+02 -3.39635942E-18  6.57449736E-01  7.81457299E-02  1.08483526E-13  8.05320475E-03  2.65391377E-05
  1.66353234E+02 -3.10741541E-18  6.57002445E-01  7.50827877E-02 -7.01965542E-14  7.74701609E-03  2.96308971E-05
  1.66953778E+02 -2.47376627E-18  6.56578321E-01  7.20755711E-02  1.04295847E-13  7.44573729E-03  3.22756026E-05
  1.67543444E+02 -3.56871199E-18  6.56176251E-01  6.91230811E-02  8.49000835E-14  7.14927788E-03  3.44902138E-05
  1.68122430E+02 -4.06549292E-18  6.55795168E-01  6.62243854E-02 -3.55442330E-13  6.85750302E-03  3.62938890E-05
  1.68690927E+02 -3.21386847E-18  6.55434040E-01  6.33786060E-02  1.92721488E-13  6.57024488E-03  3.77074971E-05
  1.69249128E+02 -3.93369390E-18  6.55091864E-01  6.05849074E-02  2.68072730E-13  6.28731365E-03  3.87530875E-05
  1.69797217E+02 -3.33552911E-18  6.54767658E-01  5.78424854E-02 -2.73233228E-13  6.00850772E-03  3.94533540E-05
  1.70335379E+02 -3.78668730E-18  6.54460452E-01  5.51505576E-02  9.00106303E-14  5.73362268E-03  3.98311239E-05
  1.70863792E+02 -3.85258681E-18  6.54169276E-01  5.25083547E-02 -2.01297638E-14  5.46245875E-03  3.99088923E-05
  1.71382635E+02 -2.69681077E-18  6.53893148E-01  4.99151147E-02 -1.37039684E-13  5.19482617E-03  3.97084053E-05
  1.71892079E+02 -2.78298705E-18  6.53631067E-01  4.73700784E-02 -1.14945228E-13  4.93054888E-03  3.92502876E-05
  1.72392295E+02 -3.74359916E-18  6.53381993E-01  4.48724870E-02  2.04168719E-13  4.66946625E-03  3.85536962E-05
  1.72883451E+02 -2.29127531E-18  6.53144836E-01  4.24215810E-02  2.08101616E-14  4.41143349E-03  3.76359766E-05
  1.73365711E+02 -1.88320526E-18  6.52918433E-01  4.00166005E-02 -5.65414110E-14  4.15632087E-03  3.65122872E-05
  1.73839235E+02 -8.28813083E-19  6.52701525E-01  3.76567858E-02 -1.14636462E-13  3.90401219E-03  3.51951538E-05
  1.74304181E+02 -8.28813083E-19  6.52492728E-01  3.53413785E-02  3.78880840E-14  3.65440259E-03  3.36939038E-05
  1.74760706E+02  2.78805624E-19  6.52290495E-01  3.30696237E-02  2.65386872E-13  3.40739587E-03  3.20139176E-05
  1.75208962E+02  1.20139878E-18  6.52093062E-01  3.08407711E-02 -6.58849536E-14  3.16290161E-03  3.01556238E-05
  1.75649098E+02  2.83874817E-19  6.51898377E-01  2.86540768E-02  2.26200246E-14  2.92083200E-03  2.81131559E-05
  1.76081262E+02  3.04151590E-20  6.51704004E-01  2.65088041E-02  1.47667705E-13  2.68109909E-03  2.58726037E-05
  1.76505598E+02  5.06919317E-19  6.51506977E-01  2.44042225E-02 -3.05564065E-13  2.44361293E-03  2.34098537E-05
  1.76922248E+02 -8.60495540E-19  6.51303589E-01  2.23396048E-02 -3.79344314E-14  2.20828221E-03  2.06881893E-05
  1.77331351E+02 -1.92629340E-18  6.51089068E-01  2.03142188E-02  5.27945084E-14  1.97502023E-03  1.76562163E-05
  1.77733043E+02  5.11988510E-19  6.50857066E-01  1.83273093E-02  1.04784725E-13  1.74376190E-03  1.42475019E-05
  1.78127460E+02 -6.55193217E-19  6.50598809E-01  1.63780632E-02  6.00507550E-14  1.51450319E-03  1.03849181E-05
  1.78514732E+02  5.28463388E-19  6.50301624E-01  1.44655396E-02  1.07932716E-14  1.28738563E-03  5.99560375E-06
  1.78894990E+02 -3.29497556E-19  6.49946180E-01  1.25885305E-02 -1.30027178E-13  1.06287116E-03  1.04723475E-06
  1.79268359E+02 -6.25411707E-19  6.49500862E-01  1.07452798E-02  2.79442282E-13  8.42097048E-04 -4.37857798E-06
  1.79634966E+02  2.89577660E-19  6.48908861E-01  8.93289154E-03 -1.88715759E-13  6.27586449E-04 -9.96678008E-06
  1.79994932E+02  2.17975306E-19  6.48053434E-01  7.14599274E-03  2.22985867E-15  4.24705978E-04 -1.50482841E-05
  1.80348378E+02 -2.08914123E-18  6.46641496E-01  5.37308222E-03 -1.68636804E-13  2.45377307E-04 -1.85394097E-05
  1.80695422E+02 -1.85342375E-18  6.43669447E-01  3.58420912E-03 -1.30219146E-13  1.22094960E-04 -1.72453251E-05
  1.81036180E+02 -1.21613112E-18  6.33385229E-01  1.75262739E-03  2.20832551E-13  1.58572751E-04  6.64411201E-05
  1.81370765E+02  5.74905018E-19  6.33332069E-01  1.62685210E-17 -1.93928616E-14  1.93928609E-14  2.73244003E-17

  ----- MISC. PROFILES ---------------------------------------

          y         ym       nu_t   theta_uv   residual
  0.00000000E+00 -9.22379510E-04 -8.44701913E-14  9.35949552E-17  0.00000000E+00
  1.84475902E-03  9.22379510E-04 -8.44701913E-14  3.29924314E-01  5.72365531E-03
  3.72354940E-03  2.78415421E-03 -8.44701913E-14  6.88659549E-01  3.12737707E-03
  5.63699893E-03  4.68027417E-03 -8.44701913E-14  1.06291587E+00  3.56184315E-04
  7.58574700E-03  6.61137297E-03 -8.44701913E-14  1.42659246E+00  4.33812878E-04
  9.57044477E-03  8.57809589E-03 -8.44701913E-14  1.79055845E+00  3.24966241E-04
  1.15917554E-02  1.05811001E-02 -8.44701913E-14  2.15790033E+00  1.91164928E-04
  1.36503544E-02  1.26210549E-02 -8.44701913E-14  2.52965012E+00  9.89065359E-05
  1.57469296E-02  1.46986420E-02 -8.44701913E-14  2.90610840E+00  4.42152509E-05
  1.78821815E-02  1.68145555E-02 -8.44701913E-14  3.28725633E+00  1.47564423E-05
  2.00568237E-02  1.89695026E-02 -8.44701913E-14  3.67291693E+00  1.13615170E-05
  2.22715828E-02  2.11642032E-02 -8.44701913E-14  4.06282654E+00  1.07401599E-05
  2.45271988E-02  2.33993908E-02 -8.44701913E-14  4.45666884E+00  1.01346016E-05
  2.68244256E-02  2.56758122E-02 -8.44701913E-14  4.85409195E+00  9.57236149E-06
  2.91640306E-02  2.79942281E-02 -8.44701913E-14  5.25471765E+00  9.05405816E-06
  3.15467957E-02  3.03554131E-02 -8.44701913E-14  5.65814666E+00  8.57009543E-06
  3.39735171E-02  3.27601564E-02 -8.44701913E-14  6.06396191E+00  8.10840036E-06
  3.64450056E-02  3.52092613E-02 -8.44701913E-14  6.47173098E+00  7.65762796E-06
  3.89620872E-02  3.77035464E-02 -8.44701913E-14  6.88100804E+00  7.20821042E-06
  4.15256028E-02  4.02438450E-02 -8.44701913E-14  7.29133583E+00  6.75246943E-06
  4.41364091E-02  4.28310060E-02 -8.44701913E-14  7.70224757E+00  6.28438407E-06
  4.67953785E-02  4.54658938E-02 -8.44701913E-14  8.11326931E+00  6.11020488E-06
  4.95033995E-02  4.81493890E-02 -8.44701913E-14  8.52392253E+00  6.40111637E-06
  5.22613770E-02  5.08823882E-02 -8.44701913E-14  8.93372714E+00  6.59698834E-06
  5.50702325E-02  5.36658047E-02 -8.44701913E-14  9.34220493E+00  6.72321793E-06
  5.79309046E-02  5.65005685E-02 -8.44701913E-14  9.74888333E+00  6.79839845E-06
  6.08443492E-02  5.93876269E-02 -8.44701913E-14  1.01532996E+01  6.83599191E-06
  6.38115398E-02  6.23279445E-02 -8.44701913E-14  1.05550049E+01  6.84572425E-06
  6.68334680E-02  6.53225039E-02 -8.44701913E-14  1.09535687E+01  6.83466472E-06
  6.99111434E-02  6.83723057E-02 -8.44701913E-14  1.13485826E+01  6.80802367E-06
  7.30455946E-02  7.14783690E-02 -8.44701913E-14  1.17396637E+01  6.76972572E-06
  7.62378688E-02  7.46417317E-02 -8.44701913E-14  1.21264565E+01  6.72281420E-06
  7.94890328E-02  7.78634508E-02 -8.44701913E-14  1.25086347E+01  6.66973416E-06
  8.28001729E-02  8.11446028E-02 -8.46138480E-14  1.28859000E+01  6.61252838E-06
  8.61723956E-02  8.44862842E-02 -8.46138480E-14  1.32579804E+01  6.55297158E-06
  8.96068276E-02  8.78896116E-02 -8.46138480E-14  1.36246261E+01  6.49265844E-06
  9.31046167E-02  9.13557221E-02 -8.46138480E-14  1.39856043E+01  6.43305763E-06
  9.66669315E-02  9.48857741E-02 -8.46138480E-14  1.43406927E+01  6.37553940E-06
  1.00294962E-01  9.84809470E-02 -8.46138480E-14  1.46896728E+01  6.32138397E-06
