
  ----- YM PROFILES ------------------------------------------

         ym          U         u'          W         w'          P         p'
  1.00887063E+03  2.39764558E+01  8.65520265E-01  2.05561320E-04  7.06458824E-01 -2.43424912E-03  2.30138530E-03  2.22914670E+01
  1.01328278E+03  2.39865800E+01  8.62148732E-01  4.03403089E-04  7.04438736E-01 -2.43092113E-03  2.28874824E-03  2.23023765E+01
  1.01760196E+03  2.39961229E+01  8.58882199E-01  5.73299373E-04  7.02471935E-01 -2.42774069E-03  2.27675585E-03  2.23130103E+01
  1.02183012E+03  2.40051204E+01  8.55711743E-01  7.33555295E-04  7.00553752E-01 -2.42471447E-03  2.26539754E-03  2.23233763E+01
  1.02596920E+03  2.40136121E+01  8.52634247E-01  9.00449288E-04  6.98689881E-01 -2.42184804E-03  2.25465881E-03  2.23334825E+01
  1.03002106E+03  2.40216362E+01  8.49653719E-01  1.08478246E-03  6.96895929E-01 -2.41914311E-03  2.24451720E-03  2.23433363E+01
  1.03398755E+03  2.40292258E+01  8.46779234E-01  1.29149730E-03  6.95189334E-01 -2.41659721E-03  2.23494429E-03  2.23529450E+01
  1.03787045E+03  2.40364084E+01  8.44022016E-01  1.52093943E-03  6.93582954E-01 -2.41420513E-03  2.22591087E-03  2.23623156E+01
  1.04167155E+03  2.40432065E+01  8.41394531E-01  1.77001034E-03  6.92084419E-01 -2.41196019E-03  2.21739105E-03  2.23714549E+01
  1.04539254E+03  2.40496398E+01  8.38909021E-01  2.03350919E-03  6.90696659E-01 -2.40985478E-03  2.20936353E-03  2.23803693E+01
  1.04903514E+03  2.40557267E+01  8.36575284E-01  2.30569852E-03  6.89416715E-01 -2.40788089E-03  2.20181014E-03  2.23890653E+01
  1.05260098E+03  2.40614840E+01  8.34399224E-01  2.58117105E-03  6.88236410E-01 -2.40603043E-03  2.19471301E-03  2.23975488E+01
  1.05609168E+03  2.40669271E+01  8.32381570E-01  2.85475589E-03  6.87145775E-01 -2.40429543E-03  2.18805230E-03  2.24058257E+01
  1.05950883E+03  2.40720707E+01  8.30516643E-01  3.12110361E-03  6.86135183E-01 -2.40266798E-03  2.18180532E-03  2.24139018E+01
  1.06285398E+03  2.40769293E+01  8.28793428E-01  3.37478707E-03  6.85196071E-01 -2.40114023E-03  2.17594665E-03  2.24217825E+01
  1.06612864E+03  2.40815180E+01  8.27199233E-01  3.61128268E-03  6.84322090E-01 -2.39970436E-03  2.17044900E-03  2.24294732E+01
  1.06933430E+03  2.40858520E+01  8.25722192E-01  3.82798127E-03  6.83509671E-01 -2.39835289E-03  2.16528442E-03  2.24369790E+01
  1.07247242E+03  2.40899449E+01  8.24351184E-01  4.02395094E-03  6.82756953E-01 -2.39707931E-03  2.16042596E-03  2.24443048E+01
  1.07554441E+03  2.40938087E+01  8.23075719E-01  4.19868183E-03  6.82062197E-01 -2.39587841E-03  2.15584890E-03  2.24514556E+01
  1.07855168E+03  2.40974528E+01  8.21887268E-01  4.35126672E-03  6.81422757E-01 -2.39474621E-03  2.15153137E-03  2.24584359E+01
  1.08149557E+03  2.41008851E+01  8.20780579E-01  4.48053724E-03  6.80834238E-01 -2.39367982E-03  2.14745462E-03  2.24652504E+01
  1.08437744E+03  2.41041120E+01  8.19752931E-01  4.58539975E-03  6.80290168E-01 -2.39267724E-03  2.14360376E-03  2.24719033E+01
  1.08719858E+03  2.41071404E+01  8.18801704E-01  4.66486533E-03  6.79782917E-01 -2.39173716E-03  2.13996830E-03  2.24783989E+01
  1.08996028E+03  2.41099772E+01  8.17922562E-01  4.71801225E-03  6.79305635E-01 -2.39085869E-03  2.13654213E-03  2.24847413E+01
  1.09266378E+03  2.41126301E+01  8.17109179E-01  4.74412967E-03  6.78853787E-01 -2.39004098E-03  2.13332263E-03  2.24909346E+01
  1.09531032E+03  2.41151072E+01  8.16353706E-01  4.74295524E-03  6.78425082E-01 -2.38928310E-03  2.13030937E-03  2.24969825E+01
  1.09790110E+03  2.41174165E+01  8.15647443E-01  4.71477577E-03  6.78018241E-01 -2.38858385E-03  2.12750280E-03  2.25028889E+01
  1.10043728E+03  2.41195660E+01  8.14981814E-01  4.66027388E-03  6.77631997E-01 -2.38794174E-03  2.12490319E-03  2.25086573E+01
  1.10292003E+03  2.41215636E+01  8.14349465E-01  4.58024481E-03  6.77265168E-01 -2.38735486E-03  2.12250936E-03  2.25142913E+01
  1.10535046E+03  2.41234171E+01  8.13745199E-01  4.47537926E-03  6.76917442E-01 -2.38682083E-03  2.12031769E-03  2.25197943E+01
  1.10772968E+03  2.41251332E+01  8.13166354E-01  4.34619651E-03  6.76589886E-01 -2.38633671E-03  2.11832177E-03  2.25251697E+01
  1.11005877E+03  2.41267181E+01  8.12612472E-01  4.19315167E-03  6.76284546E-01 -2.38589928E-03  2.11651289E-03  2.25304206E+01
  1.11233878E+03  2.41281772E+01  8.12084537E-01  4.01690442E-03  6.76003517E-01 -2.38550516E-03  2.11488076E-03  2.25355502E+01
  1.11457075E+03  2.41295154E+01  8.11584326E-01  3.81863999E-03  6.75748173E-01 -2.38515118E-03  2.11341422E-03  2.25405616E+01
  1.11675568E+03  2.41307374E+01  8.11114066E-01  3.60028202E-03  6.75518853E-01 -2.38483454E-03  2.11210173E-03  2.25454576E+01
  1.11889458E+03  2.41318475E+01  8.10676252E-01  3.36449711E-03  6.75314917E-01 -2.38455301E-03  2.11093198E-03  2.25502412E+01
  1.12098842E+03  2.41328498E+01  8.10273370E-01  3.11449570E-03  6.75135013E-01 -2.38430499E-03  2.10989447E-03  2.25549152E+01
  1.12303813E+03  2.41337483E+01  8.09907441E-01  2.85370695E-03  6.74977395E-01 -2.38408951E-03  2.10897996E-03  2.25594823E+01
  1.12504465E+03  2.41345464E+01  8.09579549E-01  2.58542548E-03  6.74840258E-01 -2.38390627E-03  2.10818065E-03  2.25639450E+01
  1.12700889E+03  2.41352476E+01  8.09289582E-01  2.31251088E-03  6.74722104E-01 -2.38375549E-03  2.10749012E-03  2.25683060E+01
  1.12893175E+03  2.41358550E+01  8.09036344E-01  2.03720061E-03  6.74622228E-01 -2.38363783E-03  2.10690315E-03  2.25725678E+01
  1.13081409E+03  2.41363716E+01  8.08817884E-01  1.76107701E-03  6.74541456E-01 -2.38355424E-03  2.10641546E-03  2.25767327E+01
  1.13265676E+03  2.41368003E+01  8.08631838E-01  1.48518694E-03  6.74483355E-01 -2.38350580E-03  2.10602376E-03  2.25808032E+01
  1.13446061E+03  2.41371439E+01  8.08475575E-01  1.21026220E-03  6.74456956E-01 -2.38349444E-03  2.10572669E-03  2.25847815E+01
  1.13622645E+03  2.41374040E+01  8.08346203E-01  9.36977070E-04  6.74483634E-01 -2.38352950E-03  2.10553179E-03  2.25886698E+01
  1.13795508E+03  2.41375812E+01  8.08240363E-01  6.66412899E-04  6.74619286E-01 -2.38366351E-03  2.10548125E-03  2.25924704E+01
  1.13964729E+03  2.41376716E+01  8.08154399E-01  4.02743826E-04  6.75029110E-01 -2.38420750E-03  2.10602278E-03  2.25961852E+01
  1.14130384E+03  2.41376940E+01  8.08084032E-01  1.84910796E-04  6.76492178E-01 -2.38592952E-03  2.11895035E-03  2.25998165E+01
  1.14294275E+03  2.41376940E+01  8.08084032E-01 -1.84910796E-04  6.76492178E-01 -2.38592952E-03  2.11895035E-03  2.26034039E+01

  ----- Y+ PROFILES ------------------------------------------

         y+          V         v'         uv    tau_sgs   tau_visc      convg
  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.48402699E-15  1.00000000E+00  0.00000000E+00
  4.08635469E-01 -4.71938997E-18  1.94811813E-03  8.93968669E-05 -1.80655262E-14  9.99552370E-01 -4.46989886E-07
  8.23850117E-01 -4.72127500E-18  7.27152977E-03  7.34558651E-04  2.56949925E-14  9.98543110E-01 -9.99691190E-07
  1.24574987E+00 -4.72375936E-18  1.55478011E-02  2.54927209E-03 -1.02317991E-14  9.96359006E-01 -9.90505887E-07
  1.67444236E+00 -4.72871068E-18  2.63823146E-02  6.17179047E-03  2.52761291E-14  9.92362229E-01  9.78179612E-08
  2.11003695E+00 -4.72905875E-18  3.94088395E-02  1.22013670E-02 -5.01552171E-14  9.85953876E-01  2.71173746E-06
  2.55264478E+00 -4.73293975E-18  5.42903148E-02  2.11358891E-02  3.14666207E-14  9.76636265E-01  7.15311236E-06
  3.00237875E+00 -4.71386542E-18  7.07211041E-02  3.33265321E-02  9.54068996E-15  9.64058238E-01  1.35394779E-05
  3.45935359E+00 -4.73405358E-18  8.84291858E-02  4.89557329E-02  8.83135484E-15  9.48037194E-01  2.18059347E-05
  3.92368590E+00 -4.72033955E-18  1.07177006E-01  6.80364706E-02  6.62112052E-14  9.28559825E-01  3.17268417E-05
  4.39549413E+00 -4.69423418E-18  1.26760547E-01  9.04272545E-02 -1.02687978E-13  9.05767163E-01  4.29458143E-05
  4.87489863E+00 -4.70982779E-18  1.47006857E-01  1.15857076E-01  5.87560857E-14  8.79929658E-01  5.50111871E-05
  5.36202172E+00 -4.69298112E-18  1.67770606E-01  1.43955584E-01 -1.11003476E-13  8.51417047E-01  6.74151843E-05
  5.85698767E+00 -4.73001595E-18  1.88930227E-01  1.74284782E-01  8.68726240E-14  8.20666695E-01  7.96336669E-05
  6.35992275E+00 -4.64745334E-18  2.10384088E-01  2.06369422E-01 -2.97231107E-14  7.88153233E-01  9.11628029E-05
  6.87095527E+00 -4.66861610E-18  2.32046959E-01  2.39724115E-01  6.85729256E-14  7.54361486E-01  1.01549667E-04
  7.39021559E+00 -4.68142514E-18  2.53846912E-01  2.73875893E-01 -5.04991730E-14  7.19763929E-01  1.10414984E-04
  7.91783619E+00 -4.66638844E-18  2.75722692E-01  3.08381689E-01  1.67009003E-14  6.84803220E-01  1.17467511E-04
  8.45395167E+00 -4.56224539E-18  2.97621559E-01  3.42840710E-01  6.24257947E-15  6.49879840E-01  1.22510596E-04
  8.99869880E+00 -4.58229432E-18  3.19497545E-01  3.76902100E-01 -1.61334206E-14  6.15344421E-01  1.25442168E-04
  9.55221656E+00 -4.57950974E-18  3.41310085E-01  4.10268549E-01  1.83047110E-14  5.81494141E-01  1.26249655E-04
  1.01146462E+01 -4.52548902E-18  3.63022954E-01  4.42696603E-01 -8.32004081E-15  5.48572396E-01  1.25001299E-04
  1.06861311E+01 -4.57115602E-18  3.84603468E-01  4.73994495E-01 -8.42338467E-14  5.16770968E-01  1.21835218E-04
  1.12668171E+01 -4.52437519E-18  4.06021881E-01  5.04018226E-01  7.69845377E-14  4.86233922E-01  1.16947208E-04
  1.18568524E+01 -4.48594807E-18  4.27250943E-01  5.32666572E-01 -1.16544993E-13  4.57062594E-01  1.10578016E-04
  1.24563874E+01 -4.44640713E-18  4.48265578E-01  5.59875551E-01  1.66550406E-13  4.29321107E-01  1.03000630E-04
  1.30655752E+01 -4.29047100E-18  4.69042640E-01  5.85612774E-01 -1.17939046E-14  4.03042010E-01  9.45082026E-05
  1.36845712E+01 -4.24981623E-18  4.89560749E-01  6.09872018E-01 -9.49358260E-14  3.78231692E-01  8.54031907E-05
  1.43135332E+01 -4.34671939E-18  5.09800163E-01  6.32668190E-01  1.34373623E-13  3.54875410E-01  7.59878592E-05
  1.49526217E+01 -4.32499972E-18  5.29742689E-01  6.54032794E-01 -1.05156009E-13  3.32941811E-01  6.65560504E-05
  1.56019997E+01 -4.26485293E-18  5.49371618E-01  6.74009933E-01  7.04889559E-14  3.12386932E-01  5.73863931E-05
  1.62618330E+01 -4.18242955E-18  5.68671674E-01  6.92652869E-01 -6.71141828E-15  2.93157622E-01  4.87372196E-05
  1.69322898E+01 -4.22141358E-18  5.87628968E-01  7.10021164E-01  1.90192097E-14  2.75194405E-01  4.08429317E-05
  1.76135413E+01 -4.19690933E-18  6.06230961E-01  7.26178327E-01  2.72043972E-14  2.58433833E-01  3.39112782E-05
  1.83057611E+01 -4.14734392E-18  6.24466411E-01  7.41189911E-01 -1.14246754E-13  2.42810378E-01  2.81213302E-05
  1.90091259E+01 -4.06881895E-18  6.42325327E-01  7.55122000E-01  8.11747139E-14  2.28257949E-01  2.36219629E-05
  1.97238151E+01 -4.00031844E-18  6.59798921E-01  7.68040028E-01 -3.04902765E-14  2.14711076E-01  2.05306006E-05
  2.04500111E+01 -4.04431470E-18  6.76879555E-01  7.80007884E-01 -8.34059192E-15  2.02105792E-01  1.89326521E-05
  2.11878991E+01 -3.87055731E-18  6.93560702E-01  7.91087282E-01  6.66754686E-14  1.90380277E-01  1.88823535E-05
  2.19376674E+01 -3.91789506E-18  7.09836905E-01  8.01337340E-01 -9.22412445E-14  1.79475272E-01  2.04049324E-05
  2.26995072E+01 -3.95743600E-18  7.25703735E-01  8.10814327E-01  7.83753538E-14  1.69334342E-01  2.34997564E-05
  2.34736129E+01 -3.80706903E-18  7.41157741E-01  8.19571521E-01 -1.48557839E-14  1.59904014E-01  2.81439085E-05
  2.42601820E+01 -3.90397219E-18  7.56196394E-01  8.27659173E-01 -6.80436136E-14  1.51133823E-01  3.42947916E-05
  2.50594151E+01 -3.78757701E-18  7.70818026E-01  8.35124486E-01  2.80575770E-14  1.42976328E-01  4.18909723E-05
  2.58715162E+01 -3.56314038E-18  7.85021775E-01  8.42011599E-01 -5.09485693E-14  1.35387132E-01  5.08530368E-05
  2.66966924E+01 -3.77254031E-18  7.98807532E-01  8.48361628E-01 -8.14433921E-15  1.28324843E-01  6.10865220E-05
  2.75351542E+01 -3.79425999E-18  8.12175886E-01  8.54212855E-01  9.60679587E-14  1.21750889E-01  7.24848463E-05
  2.83871156E+01 -3.93850090E-18  8.25128070E-01  8.59600928E-01 -7.31740122E-14  1.15629315E-01  8.49290741E-05
  2.92527938E+01 -3.76028819E-18  8.37665921E-01  8.64558983E-01  8.82933727E-14  1.09926662E-01  9.82865142E-05
  3.01324098E+01 -3.83157328E-18  8.49791858E-01  8.69117693E-01 -3.44909014E-14  1.04611920E-01  1.12411741E-04
  3.10261879E+01 -3.67006801E-18  8.61508879E-01  8.73305332E-01 -8.78730972E-15  9.96564598E-02  1.27150049E-04
  3.19343562E+01 -3.40386277E-18  8.72820565E-01  8.77147932E-01  4.52861911E-14  9.50338930E-02  1.42340631E-04
  3.28571463E+01 -3.76585734E-18  8.83731073E-01  8.80669478E-01 -3.81873450E-14  9.07198645E-02  1.57818380E-04
  3.37947936E+01 -3.54977443E-18  8.94245110E-01  8.83892145E-01 -3.76599787E-14  8.66918265E-02  1.73415842E-04
  3.47475375E+01 -3.34148832E-18  9.04367871E-01  8.86836503E-01  5.36273723E-14  8.29288315E-02  1.88965560E-04
  3.57156208E+01 -3.46735105E-18  9.14104963E-01  8.89521625E-01 -1.86811101E-14  7.94114292E-02  2.04302037E-04
  3.66992906E+01 -3.27465856E-18  9.23462350E-01  8.91965065E-01  3.37487995E-15  7.61216869E-02  2.19263686E-04
  3.76987979E+01 -3.41277341E-18  9.32446302E-01  8.94182899E-01  2.65450479E-14  7.30431539E-02  2.33696166E-04
  3.87143975E+01 -3.60880739E-18  9.41063341E-01  8.96189950E-01 -3.38620845E-14  7.01606422E-02  2.47455506E-04
  3.97463487E+01 -3.72575948E-18  9.49320218E-01  8.98000019E-01  8.86538879E-14  6.74599885E-02  2.60408081E-04
  4.07949147E+01 -3.25015431E-18  9.57223894E-01  8.99625991E-01 -5.57981619E-14  6.49279501E-02  2.72427485E-04
  4.18603630E+01 -3.47737551E-18  9.64781532E-01  9.01079830E-01  3.37196384E-14  6.25522102E-02  2.83391946E-04
  4.29429654E+01 -2.89372889E-18  9.72000484E-01  9.02372620E-01 -8.89695913E-14  6.03213275E-02  2.93185503E-04
  4.40429981E+01 -3.23010538E-18  9.78888288E-01  9.03514667E-01  1.82823650E-14  5.82246478E-02  3.01699519E-04
  4.51607417E+01 -2.80685019E-18  9.85452711E-01  9.04515509E-01  4.04046210E-14  5.62522843E-02  3.08832025E-04
  4.62964813E+01 -3.14322668E-18  9.91701821E-01  9.05383867E-01 -3.88115643E-14  5.43951697E-02  3.14486145E-04
  4.74505068E+01 -3.72910097E-18  9.97644012E-01  9.06127614E-01  1.81205486E-17  5.26450831E-02  3.18567918E-04
  4.86231125E+01 -3.43282234E-18  1.00328798E+00  9.06753894E-01 -3.65579790E-14  5.09945332E-02  3.20987485E-04
  4.98145976E+01 -3.21228411E-18  1.00864268E+00  9.07269180E-01  2.51033729E-14  4.94367045E-02  3.21664135E-04
  5.10252660E+01 -3.16327561E-18  1.01371723E+00  9.07679356E-01  2.63335473E-14  4.79653792E-02  3.20530423E-04
  5.22554266E+01 -3.36822023E-18  1.01852088E+00  9.07989912E-01 -2.76796167E-14  4.65747408E-02  3.17530203E-04
  5.35053933E+01 -2.89372889E-18  1.02306295E+00  9.08206063E-01 -3.97226657E-14  4.52592569E-02  3.12620893E-04
  5.47754848E+01 -3.17886922E-18  1.02735275E+00  9.08332916E-01  7.45910216E-14  4.40135231E-02  3.05784267E-04
  5.60660253E+01 -3.12317775E-18  1.03139950E+00  9.08375430E-01 -3.03011947E-14  4.28322986E-02  2.97021823E-04
  5.73773440E+01 -3.14990966E-18  1.03521230E+00  9.08338062E-01 -1.98188221E-14  4.17108421E-02  2.86338772E-04
  5.87097753E+01 -2.69769490E-18  1.03880004E+00  9.08224704E-01  3.26904043E-14  4.06449801E-02  2.73744743E-04
  6.00636593E+01 -3.14099902E-18  1.04217142E+00  9.08038873E-01 -4.12448743E-15  3.96309181E-02  2.59261334E-04
  6.14393413E+01 -2.99174588E-18  1.04533490E+00  9.07783779E-01 -4.67009196E-14  3.86651761E-02  2.42920876E-04
  6.28371723E+01 -2.81576083E-18  1.04829881E+00  9.07462416E-01 -4.48070870E-14  3.77444919E-02  2.24762038E-04
  6.42575089E+01 -3.02961608E-18  1.05107124E+00  9.07077687E-01  9.25198493E-14  3.68656911E-02  2.04824599E-04
  6.57007134E+01 -2.83358210E-18  1.05366007E+00  9.06632470E-01 -1.83094672E-14  3.60256147E-02  1.83146706E-04
  6.71671540E+01 -2.73110979E-18  1.05607300E+00  9.06129571E-01  3.59939123E-14  3.52211744E-02  1.59767712E-04
  6.86572048E+01 -2.69992256E-18  1.05831763E+00  9.05571595E-01  1.69009049E-14  3.44494845E-02  1.34733620E-04
  7.01712460E+01 -2.59299494E-18  1.06040138E+00  9.04960790E-01 -8.66151249E-14  3.37080151E-02  1.08096127E-04
  7.17096638E+01 -2.96501397E-18  1.06233164E+00  9.04298814E-01  2.92582604E-14  3.29948245E-02  7.99103765E-05
  7.32728506E+01 -2.41032691E-18  1.06411577E+00  9.03586687E-01  5.75177146E-14  3.23086121E-02  5.02388368E-05
  7.48612054E+01 -3.04966501E-18  1.06576113E+00  9.02825016E-01 -1.38478565E-14  3.16484920E-02  1.91504389E-05
  7.64751332E+01 -2.80462253E-18  1.06727482E+00  9.02014372E-01 -3.70701673E-15  3.10136049E-02 -1.32865056E-05
  7.81150458E+01 -2.67096300E-18  1.06866357E+00  9.01155586E-01 -6.90325092E-14  3.04028246E-02 -4.70069961E-05
  7.97813616E+01 -3.07416926E-18  1.06993371E+00  9.00249696E-01  4.82159464E-14  2.98148102E-02 -8.19477016E-05
  8.14745057E+01 -2.93828206E-18  1.07109111E+00  8.99297740E-01  7.10316504E-15  2.92482153E-02 -1.18045760E-04
  8.31949101E+01 -3.31475641E-18  1.07214127E+00  8.98300573E-01  1.96320716E-14  2.87018684E-02 -1.55239233E-04
  8.49430135E+01 -3.17664156E-18  1.07308942E+00  8.97258723E-01  2.19412541E-14  2.81749160E-02 -1.93467684E-04
  8.67192621E+01 -2.45265243E-18  1.07394060E+00  8.96172543E-01 -7.00738990E-14  2.76666769E-02 -2.32670906E-04
  8.85241089E+01 -3.33480534E-18  1.07469958E+00  8.95042502E-01  5.31599681E-14  2.71763447E-02 -2.72788685E-04
  9.03580144E+01 -1.91355898E-18  1.07537087E+00  8.93869426E-01 -7.19105974E-14  2.67027373E-02 -3.13773486E-04
  9.22214464E+01 -2.37691203E-18  1.07595878E+00  8.92654324E-01  4.82930707E-14  2.62444513E-02 -3.55610629E-04
  9.41148804E+01 -2.21206527E-18  1.07646752E+00  8.91397858E-01 -7.10525790E-14  2.58003950E-02 -3.98313965E-04
  9.60387993E+01 -2.06281212E-18  1.07690121E+00  8.90100503E-01  6.78565414E-14  2.53696590E-02 -4.41894696E-04
  9.79936940E+01 -2.37022905E-18  1.07726381E+00  8.88762997E-01 -2.47795235E-14  2.49510758E-02 -4.86351777E-04
  9.99800632E+01 -2.88481825E-18  1.07755918E+00  8.87385966E-01 -3.18047626E-14  2.45435805E-02 -5.31688409E-04
  1.01998414E+02 -2.32122055E-18  1.07779134E+00  8.85969567E-01  7.06936684E-14  2.41465609E-02 -5.77915640E-04
  1.04049260E+02 -2.62863748E-18  1.07796461E+00  8.84513676E-01 -5.29536358E-14  2.37596763E-02 -6.25046985E-04
  1.06133126E+02 -2.54510027E-18  1.07808333E+00  8.83018403E-01  6.98611819E-14  2.33823622E-02 -6.73079340E-04
  1.08250543E+02 -2.21429293E-18  1.07815164E+00  8.81484193E-01 -1.04699596E-13  2.30137512E-02 -7.21970413E-04
  1.10402052E+02 -2.35129395E-18  1.07817322E+00  8.79911537E-01  3.63223495E-14  2.26529715E-02 -7.71626885E-04
  1.12588200E+02 -3.16327561E-18  1.07815095E+00  8.78300854E-01  1.40748471E-14  2.22992528E-02 -8.21919531E-04
  1.14809546E+02 -3.85162221E-18  1.07808696E+00  8.76652132E-01 -2.84050149E-14  2.19522495E-02 -8.72718623E-04
  1.17066656E+02 -3.51635954E-18  1.07798318E+00  8.74964779E-01  7.31855388E-14  2.16121654E-02 -9.23914645E-04
  1.19360107E+02 -1.82222496E-18  1.07784151E+00  8.73237584E-01 -6.18773686E-14  2.12797918E-02 -9.75425063E-04
  1.21690483E+02 -2.32344821E-18  1.07766386E+00  8.71469352E-01 -1.18366004E-14  2.09558754E-02 -1.02718385E-03
  1.24058379E+02 -2.40587159E-18  1.07745217E+00  8.69659696E-01  3.01505716E-14  2.06403490E-02 -1.07912548E-03
  1.26464399E+02 -2.94942036E-18  1.07720840E+00  8.67808558E-01  9.07491129E-15  2.03328176E-02 -1.13117515E-03
  1.28909157E+02 -2.43928647E-18  1.07693421E+00  8.65915780E-01 -3.67934202E-14  2.00329994E-02 -1.18323319E-03
  1.31393276E+02 -2.26998440E-18  1.07663075E+00  8.63981103E-01  6.40865177E-14  1.97407347E-02 -1.23517457E-03
  1.33917391E+02 -2.74447574E-18  1.07629852E+00  8.62004848E-01 -1.98158276E-14  1.94552828E-02 -1.28686212E-03
  1.36482145E+02 -3.51079040E-18  1.07593760E+00  8.59988088E-01  1.14192899E-14  1.91751443E-02 -1.33815862E-03
  1.39088192E+02 -2.61749919E-18  1.07554815E+00  8.57931634E-01 -4.79711186E-14  1.88990648E-02 -1.38893636E-03
  1.41736197E+02 -2.42369286E-18  1.07513045E+00  8.55835485E-01  6.03141604E-15  1.86265894E-02 -1.43906724E-03
  1.44426836E+02 -1.70304521E-18  1.07468480E+00  8.53699072E-01  1.27358335E-14  1.83578364E-02 -1.48841078E-03
  1.47160796E+02 -1.76207817E-18  1.07421163E+00  8.51521489E-01  7.70930018E-15  1.80932317E-02 -1.53684702E-03
  1.49938773E+02 -2.57962898E-18  1.07371153E+00  8.49301899E-01  5.28623657E-14  1.78330767E-02 -1.58430045E-03
  1.52761477E+02 -2.02605575E-18  1.07318503E+00  8.47039215E-01 -7.53365952E-14  1.75778980E-02 -1.63071017E-03
  1.55629627E+02 -3.16327561E-18  1.07263251E+00  8.44731603E-01 -3.87870988E-15  1.73289827E-02 -1.67599392E-03
  1.58543955E+02 -2.78401669E-18  1.07205392E+00  8.42377410E-01  3.95872519E-14  1.70874389E-02 -1.72005391E-03
  1.61505206E+02 -3.28134153E-18  1.07144831E+00  8.39975983E-01 -1.20697028E-15  1.68533461E-02 -1.76281545E-03
  1.64514133E+02 -2.87702144E-18  1.07081411E+00  8.37527434E-01 -7.96174310E-15  1.66259843E-02 -1.80422339E-03
  1.67571505E+02 -2.66650768E-18  1.07015016E+00  8.35031782E-01  2.18888287E-14  1.64047111E-02 -1.84422863E-03
  1.70678102E+02 -1.79103774E-18  1.06945628E+00  8.32489180E-01 -2.61869349E-14  1.61886951E-02 -1.88282757E-03
  1.73834717E+02 -2.09567009E-18  1.06873286E+00  8.29900035E-01 -1.48015756E-15  1.59767950E-02 -1.92006037E-03
  1.77042154E+02 -3.81597966E-18  1.06798062E+00  8.27264663E-01 -2.18050913E-14  1.57679630E-02 -1.95595419E-03
  1.80301232E+02 -3.21117028E-18  1.06720058E+00  8.24583320E-01  3.51846974E-14  1.55612331E-02 -1.99050180E-03
  1.83612782E+02 -3.30361812E-18  1.06639369E+00  8.21856118E-01 -1.98573789E-14  1.53558108E-02 -2.02365735E-03
  1.86977649E+02 -2.04944617E-18  1.06556077E+00  8.19082509E-01  1.34348407E-14  1.51515895E-02 -2.05533718E-03
  1.90396692E+02 -8.54307181E-19  1.06470242E+00  8.16261187E-01 -2.37531414E-14  1.49492232E-02 -2.08544056E-03
  1.93870783E+02 -2.00043768E-18  1.06381874E+00  8.13390589E-01  3.29576693E-14  1.47496111E-02 -2.11386771E-03
  1.97400808E+02 -2.37802586E-18  1.06290987E+00  8.10468961E-01 -1.83505378E-15  1.45537921E-02 -2.14055903E-03
  2.00987667E+02 -1.53931229E-18  1.06197638E+00  8.07494092E-01 -1.64665784E-14  1.43631663E-02 -2.16553487E-03
  2.04632276E+02 -1.41456339E-18  1.06101873E+00  8.04464358E-01 -1.65657848E-14  1.41784569E-02 -2.18889599E-03
  2.08335565E+02 -1.03140606E-18  1.06003620E+00  8.01380039E-01  4.15664345E-14  1.39983937E-02 -2.21081836E-03
  2.12098478E+02 -2.16082911E-18  1.05902687E+00  7.98242199E-01 -1.63277255E-14  1.38208398E-02 -2.23154766E-03
  2.15921976E+02 -1.57495483E-18  1.05798859E+00  7.95051352E-01  2.21956662E-14  1.36441976E-02 -2.25132762E-03
  2.19807033E+02 -2.08954403E-18  1.05691966E+00  7.91807563E-01 -2.26275132E-14  1.34674253E-02 -2.27027936E-03
  2.23754640E+02 -1.01135713E-18  1.05581824E+00  7.88508591E-01 -1.71963336E-14  1.32919110E-02 -2.28838956E-03
  2.27765806E+02 -1.69524841E-18  1.05468217E+00  7.85150489E-01  3.05703596E-14  1.31207831E-02 -2.30559399E-03
  2.31841553E+02 -2.65091407E-18  1.05350942E+00  7.81731966E-01 -5.15547846E-14  1.29544542E-02 -2.32187670E-03
  2.35982921E+02 -3.33257769E-18  1.05229954E+00  7.78254017E-01  8.49102766E-14  1.27909702E-02 -2.33728386E-03
  2.40190966E+02 -7.75225291E-19  1.05105330E+00  7.74717236E-01 -2.91723615E-14  1.26289245E-02 -2.35170476E-03
  2.44466763E+02 -1.66183353E-18  1.04977145E+00  7.71120821E-01  1.03965251E-14  1.24685331E-02 -2.36478621E-03
  2.48811401E+02 -2.06726744E-18  1.04845567E+00  7.67461974E-01 -4.92969895E-14  1.23120550E-02 -2.37610962E-03
  2.53225990E+02 -2.30785460E-18  1.04710844E+00  7.63737032E-01  2.41468028E-14  1.21624567E-02 -2.38540248E-03
  2.57711655E+02 -1.21407409E-18  1.04573156E+00  7.59943978E-01 -2.37740701E-15  1.20207649E-02 -2.39266965E-03
  2.62269541E+02 -1.40342510E-18  1.04432566E+00  7.56083038E-01 -1.26078832E-14  1.18855197E-02 -2.39814278E-03
  2.66900810E+02 -1.04031670E-18  1.04289024E+00  7.52155290E-01  1.75397897E-14  1.17543341E-02 -2.40211137E-03
  2.71606645E+02 -1.55045058E-18  1.04142377E+00  7.48161302E-01 -1.90818054E-14  1.16253209E-02 -2.40486162E-03
