
  ----- YM PROFILES ------------------------------------------

         ym          U         u'          W         w'          P         p'
  1.89890887E-01  1.86729122E-01  1.54851351E-12  2.24219946E+01  1.15145972E-05
  1.96374214E-01  1.93132551E-01  1.54851351E-12  2.25272770E+01  1.08387530E-05
  2.03021379E-01  1.99697797E-01  1.54851351E-12  2.26239357E+01  1.10870204E-05
  2.09836521E-01  2.06428950E-01  1.54851351E-12  2.27115274E+01  1.12811123E-05
  2.16823884E-01  2.13330202E-01  1.54851351E-12  2.27892703E+01  1.14318387E-05
  2.23987821E-01  2.20405853E-01  1.54851351E-12  2.28570111E+01  1.15743986E-05
  2.31332795E-01  2.27660308E-01  1.54851351E-12  2.29155085E+01  1.17398455E-05
  2.38863379E-01  2.35098087E-01  1.54851351E-12  2.29664446E+01  1.19396484E-05
  2.46584264E-01  2.42723821E-01  1.54851351E-12  2.30106258E+01  1.21669785E-05
  2.54500260E-01  2.50542262E-01  1.54851351E-12  2.30473983E+01  1.24152380E-05
  2.62616297E-01  2.58558278E-01  1.54851351E-12  2.30759498E+01  1.26839073E-05
  2.70937429E-01  2.66776863E-01  1.54851351E-12  2.30958404E+01  1.29710642E-05
  2.79468841E-01  2.75203135E-01  1.54851351E-12  2.31077054E+01  1.32786249E-05
  2.88215845E-01  2.83842343E-01  1.54851351E-12  2.31129346E+01  1.35998217E-05
  2.97183890E-01  2.92699868E-01  1.54851351E-12  2.31131226E+01  1.40331313E-05
  3.06378562E-01  3.01781226E-01  1.54851351E-12  2.31082365E+01  1.48122018E-05
  3.15805587E-01  3.11092075E-01  1.54851351E-12  2.30968084E+01  1.55170311E-05
  3.25470838E-01  3.20638213E-01  1.54851351E-12  2.30782878E+01  1.61456389E-05
  3.35380334E-01  3.30425586E-01  1.54851351E-12  2.30545730E+01  1.67074564E-05
  3.45540247E-01  3.40460291E-01  1.54851351E-12  2.30291682E+01  1.72121708E-05
  3.55956907E-01  3.50748577E-01  1.54851351E-12  2.30017723E+01  1.78040013E-05
  3.66636800E-01  3.61296853E-01  1.54851351E-12  2.29695712E+01  1.85908659E-05
  3.77586579E-01  3.72111689E-01  1.54851351E-12  2.29309617E+01  1.94691036E-05
  3.88813063E-01  3.83199821E-01  1.54851351E-12  2.28857004E+01  2.04726787E-05
  4.00323051E-01  3.94568057E-01  1.54851351E-12  2.28338017E+01  2.14882758E-05
  4.11855083E-01  4.06089067E-01  1.54851351E-12  2.27764190E+01  2.19681780E-05
  4.23173274E-01  4.17514179E-01  1.54851351E-12  2.27130777E+01  2.14137460E-05
  4.34281589E-01  4.28727432E-01  1.54851351E-12  2.26415165E+01  2.04655485E-05
  4.45183920E-01  4.39732755E-01  1.54851351E-12  2.25677688E+01  2.07968502E-05
  4.55884086E-01  4.50534003E-01  1.54851351E-12  2.24984215E+01  2.13295561E-05
  4.66385837E-01  4.61134961E-01  1.54851351E-12  2.24340697E+01  2.19774383E-05
  4.76692850E-01  4.71539343E-01  1.54851351E-12  2.23745506E+01  2.25669461E-05
  4.86808738E-01  4.81750794E-01  1.54851351E-12  2.23213358E+01  2.29831885E-05
  4.96737045E-01  4.91772892E-01  1.54851351E-12  2.22744773E+01  2.32723085E-05
  5.06481249E-01  5.01609147E-01  1.54851351E-12  2.22319138E+01  2.36226985E-05
  5.16044763E-01  5.11263006E-01  1.54851351E-12  2.21927349E+01  2.41573933E-05
  5.25430939E-01  5.20737851E-01  1.54851351E-12  2.21576286E+01  2.48445687E-05
  5.34643064E-01  5.30037001E-01  1.54851351E-12  2.21283766E+01  2.55946343E-05
  5.43684367E-01  5.39163715E-01  1.54851351E-12  2.21057395E+01  2.63356378E-05
  5.52558014E-01  5.48121191E-01  1.54851351E-12  2.20892120E+01  2.70214995E-05
  5.61267116E-01  5.56912565E-01  1.54851351E-12  2.20775254E+01  2.76304917E-05
  5.69814722E-01  5.65540919E-01  1.54851351E-12  2.20683963E+01  2.81833942E-05
  5.78203828E-01  5.74009275E-01  1.54851351E-12  2.20587429E+01  2.86827942E-05
  5.86437372E-01  5.82320600E-01  1.54851351E-12  2.20469205E+01  2.91379253E-05
  5.94518240E-01  5.90477806E-01  1.54851351E-12  2.20321339E+01  2.96080000E-05
  6.02449263E-01  5.98483751E-01  1.54851351E-12  2.20140444E+01  3.01296358E-05
  6.10233218E-01  6.06341240E-01  1.54851351E-12  2.19930387E+01  3.06739114E-05
  6.17872833E-01  6.14053026E-01  1.54851351E-12  2.19693962E+01  3.12284332E-05
  6.25370786E-01  6.21621810E-01  1.54851351E-12  2.19429773E+01  3.17950129E-05
  6.32729701E-01  6.29050244E-01  1.54851351E-12  2.19132077E+01  3.23375781E-05
  6.39952159E-01  6.36340930E-01  1.54851351E-12  2.18799151E+01  3.28308561E-05
  6.47040689E-01  6.43496424E-01  1.54851351E-12  2.18439072E+01  3.32971977E-05
  6.53997774E-01  6.50519232E-01  1.54851351E-12  2.18061397E+01  3.37370754E-05
  6.60825853E-01  6.57411813E-01  1.54851351E-12  2.17668354E+01  3.41288988E-05
  6.67527316E-01  6.64176584E-01  1.54851351E-12  2.17260167E+01  3.45044136E-05
  6.74104513E-01  6.70815915E-01  1.54851351E-12  2.16835710E+01  3.49439307E-05
  6.80559747E-01  6.77332130E-01  1.54851351E-12  2.16397798E+01  3.55012043E-05
  6.86895280E-01  6.83727513E-01  1.54851351E-12  2.15953336E+01  3.61789698E-05
  6.93113332E-01  6.90004306E-01  1.54851351E-12  2.15509651E+01  3.69624004E-05
  6.99216080E-01  6.96164706E-01  1.54851351E-12  2.15072906E+01  3.78133200E-05
  7.05205664E-01  7.02210872E-01  1.54851351E-12  2.14642046E+01  3.86699889E-05
  7.11084182E-01  7.08144923E-01  1.54851351E-12  2.14212404E+01  3.94879458E-05
  7.16853693E-01  7.13968937E-01  1.54851351E-12  2.13779963E+01  4.02522674E-05
  7.22516218E-01  7.19684955E-01  1.54851351E-12  2.13343033E+01  4.09610922E-05
  7.28073742E-01  7.25294980E-01  1.54851351E-12  2.12904017E+01  4.16246931E-05
  7.33528211E-01  7.30800976E-01  1.54851351E-12  2.12466057E+01  4.22677801E-05
  7.38881536E-01  7.36204874E-01  1.54851351E-12  2.12029198E+01  4.29172098E-05
  7.44135594E-01  7.41508565E-01  1.54851351E-12  2.11589596E+01  4.36097239E-05
  7.49292224E-01  7.46713909E-01  1.54851351E-12  2.11141839E+01  4.43896500E-05
  7.54353234E-01  7.51822729E-01  1.54851351E-12  2.10682233E+01  4.52646654E-05
  7.59320395E-01  7.56836815E-01  1.54851351E-12  2.10209185E+01  4.61955583E-05
  7.64195450E-01  7.61757923E-01  1.54851351E-12  2.09721340E+01  4.71358326E-05
  7.68980105E-01  7.66587778E-01  1.54851351E-12  2.09217165E+01  4.80582234E-05
  7.73676037E-01  7.71328071E-01  1.54851351E-12  2.08696459E+01  4.89447232E-05
  7.78284892E-01  7.75980465E-01  1.54851351E-12  2.08160252E+01  4.97823102E-05
  7.82808283E-01  7.80546587E-01  1.54851351E-12  2.07610010E+01  5.05828798E-05
  7.87247796E-01  7.85028039E-01  1.54851351E-12  2.07046866E+01  5.13814095E-05
  7.91604985E-01  7.89426391E-01  1.54851351E-12  2.06471101E+01  5.21942965E-05
  7.95881379E-01  7.93743182E-01  1.54851351E-12  2.05883203E+01  5.29988822E-05
  8.00078474E-01  7.97979926E-01  1.54851351E-12  2.05283921E+01  5.37531508E-05
  8.04197741E-01  8.02138107E-01  1.54851351E-12  2.04673637E+01  5.44229680E-05
  8.08240624E-01  8.06219182E-01  1.54851351E-12  2.04051890E+01  5.49845711E-05
  8.12208538E-01  8.10224581E-01  1.54851351E-12  2.03416989E+01  5.54003667E-05
  8.16102875E-01  8.14155707E-01  1.54851351E-12  2.02767240E+01  5.56279264E-05
  8.19924998E-01  8.18013936E-01  1.54851351E-12  2.02101919E+01  5.56647771E-05
  8.23676246E-01  8.21800622E-01  1.54851351E-12  2.01420344E+01  5.55563921E-05
  8.27357934E-01  8.25517090E-01  1.54851351E-12  2.00720849E+01  5.53614857E-05
  8.30971351E-01  8.29164642E-01  1.54851351E-12  2.00001093E+01  5.51121181E-05
  8.34517764E-01  8.32744558E-01  1.54851351E-12  1.99258373E+01  5.47951482E-05
  8.37998415E-01  8.36258089E-01  1.54851351E-12  1.98489789E+01  5.43694840E-05
  8.41414523E-01  8.39706469E-01  1.54851351E-12  1.97693163E+01  5.37943176E-05
  8.44767286E-01  8.43090904E-01  1.54851351E-12  1.96867511E+01  5.30418524E-05
  8.48057877E-01  8.46412581E-01  1.54851351E-12  1.96012533E+01  5.20909033E-05
  8.51287450E-01  8.49672664E-01  1.54851351E-12  1.95127929E+01  5.09147107E-05
  8.54457137E-01  8.52872294E-01  1.54851351E-12  1.94213093E+01  4.94833142E-05
  8.57568047E-01  8.56012592E-01  1.54851351E-12  1.93267341E+01  4.77749346E-05
  8.60621271E-01  8.59094659E-01  1.54851351E-12  1.92289842E+01  4.57738853E-05
  8.63617878E-01  8.62119574E-01  1.54851351E-12  1.91278940E+01  4.34624375E-05
  8.66558918E-01  8.65088398E-01  1.54851351E-12  1.90232130E+01  4.08197898E-05
  8.69445421E-01  8.68002170E-01  1.54851351E-12  1.89146843E+01  3.78227352E-05
  8.72278400E-01  8.70861911E-01  1.54851351E-12  1.88021083E+01  3.44460823E-05
  8.75058846E-01  8.73668623E-01  1.54851351E-12  1.86853416E+01  3.06630132E-05
  8.77787733E-01  8.76423290E-01  1.54851351E-12  1.85642509E+01  2.64469421E-05
  8.80466018E-01  8.79126876E-01  1.54851351E-12  1.84386831E+01  2.17770494E-05
  8.83094639E-01  8.81780329E-01  1.54851351E-12  1.83084739E+01  1.66416982E-05
  8.85674517E-01  8.84384578E-01  1.54851351E-12  1.81734720E+01  1.10354379E-05
  8.88206555E-01  8.86940536E-01  1.54851351E-12  1.80335483E+01  6.47142886E-06
  8.90691642E-01  8.89449098E-01  1.54851351E-12  1.78885899E+01  4.44517077E-06
  8.93130646E-01  8.91911144E-01  1.54851351E-12  1.77385044E+01  8.70005977E-06
  8.95524424E-01  8.94327535E-01  1.54851351E-12  1.75832277E+01  1.63183026E-05
  8.97873813E-01  8.96699118E-01  1.54851351E-12  1.74227132E+01  2.44977754E-05
  9.00179636E-01  8.99026725E-01  1.54851351E-12  1.72569162E+01  3.32504383E-05
  9.02442703E-01  9.01311170E-01  1.54851351E-12  1.70858031E+01  4.25727982E-05
  9.04663804E-01  9.03553254E-01  1.54851351E-12  1.69093666E+01  5.24560381E-05
  9.06843720E-01  9.05753762E-01  1.54851351E-12  1.67276271E+01  6.28991846E-05
  9.08983212E-01  9.07913466E-01  1.54851351E-12  1.65406213E+01  7.39088981E-05
  9.11083032E-01  9.10033122E-01  1.54851351E-12  1.63483895E+01  8.54915718E-05
  9.13143914E-01  9.12113473E-01  1.54851351E-12  1.61509795E+01  9.76515191E-05
  9.15166580E-01  9.14155247E-01  1.54851351E-12  1.59484586E+01  1.10390058E-04
  9.17151740E-01  9.16159160E-01  1.54851351E-12  1.57409145E+01  1.23699571E-04
  9.19100088E-01  9.18125914E-01  1.54851351E-12  1.55284477E+01  1.37559448E-04
  9.21012308E-01  9.20056198E-01  1.54851351E-12  1.53111750E+01  1.51937998E-04
  9.22889068E-01  9.21950688E-01  1.54851351E-12  1.50892399E+01  1.66794325E-04
  9.24731028E-01  9.23810048E-01  1.54851351E-12  1.48628242E+01  1.82079638E-04
  9.26538832E-01  9.25634930E-01  1.54851351E-12  1.46321505E+01  1.97741686E-04
  9.28313113E-01  9.27425972E-01  1.54851351E-12  1.43974724E+01  2.13729673E-04
  9.30054493E-01  9.29183803E-01  1.54851351E-12  1.41590600E+01  2.29995724E-04
  9.31763582E-01  9.30909038E-01  1.54851351E-12  1.39171942E+01  2.46493124E-04
  9.33440980E-01  9.32602281E-01  1.54851351E-12  1.36721683E+01  2.63172889E-04
  9.35087273E-01  9.34264126E-01  1.54851351E-12  1.34242926E+01  2.79980340E-04
  9.36703038E-01  9.35895155E-01  1.54851351E-12  1.31738970E+01  2.96855453E-04
  9.38288842E-01  9.37495940E-01  1.54851351E-12  1.29213272E+01  3.13736637E-04
  9.39845239E-01  9.39067040E-01  1.54851351E-12  1.26669392E+01  3.30561610E-04
  9.41372776E-01  9.40609008E-01  1.54851351E-12  1.24110952E+01  3.47264716E-04
  9.42871988E-01  9.42122382E-01  1.54851351E-12  1.21541615E+01  3.63777202E-04
  9.44343399E-01  9.43607694E-01  1.54851351E-12  1.18965064E+01  3.80028573E-04
  9.45787526E-01  9.45065463E-01  1.54851351E-12  1.16384968E+01  3.95945613E-04
  9.47204874E-01  9.46496200E-01  1.54851351E-12  1.13804953E+01  4.11452597E-04
  9.48595939E-01  9.47900406E-01  1.54851351E-12  1.11228572E+01  4.26471432E-04
  9.49961210E-01  9.49278574E-01  1.54851351E-12  1.08659267E+01  4.40920315E-04
  9.51301164E-01  9.50631187E-01  1.54851351E-12  1.06100345E+01  4.54713499E-04
  9.52616271E-01  9.51958717E-01  1.54851351E-12  1.03554966E+01  4.67763359E-04
  9.53906991E-01  9.53261631E-01  1.54851351E-12  1.01026144E+01  4.79983598E-04
  9.55173778E-01  9.54540385E-01  1.54851351E-12  9.85167428E+00  4.91291589E-04
  9.56417074E-01  9.55795426E-01  1.54851351E-12  9.60294718E+00  5.01609965E-04
  9.57637315E-01  9.57027195E-01  1.54851351E-12  9.35668769E+00  5.10868087E-04
  9.58834930E-01  9.58236123E-01  1.54851351E-12  9.11313264E+00  5.19002252E-04
  9.60010336E-01  9.59422633E-01  1.54851351E-12  8.87249972E+00  5.25955537E-04
  9.61163947E-01  9.60587141E-01  1.54851351E-12  8.63498588E+00  5.31678937E-04
  9.62296166E-01  9.61730056E-01  1.54851351E-12  8.40076599E+00  5.36131569E-04
  9.63407390E-01  9.62851778E-01  1.54851351E-12  8.16999179E+00  5.39279572E-04
  9.64498008E-01  9.63952699E-01  1.54851351E-12  7.94279112E+00  5.41095675E-04
  9.65568402E-01  9.65033205E-01  1.54851351E-12  7.71926767E+00  5.41559664E-04
  9.66618948E-01  9.66093675E-01  1.54851351E-12  7.49950117E+00  5.40659128E-04
  9.67650014E-01  9.67134481E-01  1.54851351E-12  7.28354792E+00  5.38389893E-04
  9.68661960E-01  9.68155987E-01  1.54851351E-12  7.07144127E+00  5.34755747E-04
  9.69655141E-01  9.69158551E-01  1.54851351E-12  6.86319262E+00  5.29768275E-04
  9.70629906E-01  9.70142524E-01  1.54851351E-12  6.65879264E+00  5.23447772E-04
  9.71586595E-01  9.71108251E-01  1.54851351E-12  6.45821276E+00  5.15825661E-04
  9.72525544E-01  9.72056070E-01  1.54851351E-12  6.26140645E+00  5.06946374E-04
  9.73447082E-01  9.72986313E-01  1.54851351E-12  6.06831059E+00  4.96867073E-04
  9.74351532E-01  9.73899307E-01  1.54851351E-12  5.87884679E+00  4.85656648E-04
  9.75239210E-01  9.74795371E-01  1.54851351E-12  5.69292293E+00  4.73394760E-04
  9.76110428E-01  9.75674819E-01  1.54851351E-12  5.51043473E+00  4.60170446E-04
  9.76965491E-01  9.76537959E-01  1.54851351E-12  5.33126753E+00  4.46080227E-04
  9.77804698E-01  9.77385094E-01  1.54851351E-12  5.15529807E+00  4.31226416E-04
  9.78628343E-01  9.78216520E-01  1.54851351E-12  4.98239625E+00  4.15716072E-04
  9.79436715E-01  9.79032529E-01  1.54851351E-12  4.81242697E+00  3.99659996E-04
  9.80230097E-01  9.79833406E-01  1.54851351E-12  4.64525176E+00  3.83171109E-04
  9.81008768E-01  9.80619433E-01  1.54851351E-12  4.48073049E+00  3.66362365E-04
  9.81772999E-01  9.81390884E-01  1.54851351E-12  4.31872289E+00  3.49344525E-04
  9.82523060E-01  9.82148029E-01  1.54851351E-12  4.15909001E+00  3.32223985E-04
  9.83259211E-01  9.82891135E-01  1.54851351E-12  4.00169537E+00  3.15100852E-04
  9.83981712E-01  9.83620462E-01  1.54851351E-12  3.84640585E+00  2.98067296E-04
  9.84690815E-01  9.84336264E-01  1.54851351E-12  3.69309226E+00  2.81205874E-04
  9.85386770E-01  9.85038792E-01  1.54851351E-12  3.54162956E+00  2.64587839E-04
  9.86069819E-01  9.85728294E-01  1.54851351E-12  3.39189660E+00  2.48271900E-04
  9.86740202E-01  9.86405010E-01  1.54851351E-12  3.24377557E+00  2.32303701E-04
  9.87398154E-01  9.87069178E-01  1.54851351E-12  3.09715105E+00  2.16715962E-04
  9.88043905E-01  9.87721030E-01  1.54851351E-12  2.95190868E+00  2.01529133E-04
  9.88677682E-01  9.88360794E-01  1.54851351E-12  2.80793394E+00  1.86752686E-04
  9.89299707E-01  9.88988695E-01  1.54851351E-12  2.66511076E+00  1.72387254E-04
  9.89910198E-01  9.89604952E-01  1.54851351E-12  2.52332070E+00  1.58427641E-04
  9.90509368E-01  9.90209783E-01  1.54851351E-12  2.38244273E+00  1.44866423E-04
  9.91097427E-01  9.90803397E-01  1.54851351E-12  2.24235414E+00  1.31697857E-04
  9.91674582E-01  9.91386004E-01  1.54851351E-12  2.10293298E+00  1.18921914E-04
  9.92241034E-01  9.91957808E-01  1.54851351E-12  1.96406253E+00  1.06548140E-04
  9.92796983E-01  9.92519009E-01  1.54851351E-12  1.82563831E+00  9.45988613E-05
  9.93342623E-01  9.93069803E-01  1.54851351E-12  1.68757798E+00  8.80824097E-05
  9.93878144E-01  9.93610384E-01  1.54851351E-12  1.54983456E+00  8.25436991E-05
  9.94403736E-01  9.94140940E-01  1.54851351E-12  1.41241302E+00  7.55595900E-05
  9.94919581E-01  9.94661658E-01  1.54851351E-12  1.27539012E+00  6.73735811E-05
  9.95425861E-01  9.95172721E-01  1.54851351E-12  1.13893678E+00  5.83015275E-05
  9.95922752E-01  9.95674307E-01  1.54851351E-12  1.00334165E+00  4.87210592E-05
  9.96410430E-01  9.96166591E-01  1.54851351E-12  8.69033868E-01  3.90526973E-05
  9.96889065E-01  9.96649747E-01  1.54851351E-12  7.36602879E-01  2.97314354E-05
  9.97358824E-01  9.97123944E-01  1.54851351E-12  6.06814132E-01  2.11687031E-05
  9.97819872E-01  9.97589348E-01  1.54851351E-12  4.80625154E-01  1.37067881E-05
  9.98272371E-01  9.98046121E-01  1.54851351E-12  3.59223483E-01  8.78620217E-06
  9.98716479E-01  9.98494425E-01  1.54851351E-12  2.44165598E-01  6.47277676E-06
  9.99152352E-01  9.98934415E-01  1.54851351E-12  1.37934195E-01  4.40728957E-06
  9.99580142E-01  9.99366247E-01  1.54851351E-12  4.66550812E-02  2.33873417E-06
  1.00000000E+00  9.99790071E-01  1.54851351E-12  0.00000000E+00  1.76327368E-06
  1.00041986E+00  1.00020993E+00  1.54851351E-12  0.00000000E+00  0.00000000E+00

  ----- SUMMARY ----------------------------------------------

    bulk velocity:  1.00000000E+00
      wall stress:  3.10475214E-03
           Re_tau:  6.84802521E+02
         delta-x+:  1.00312869E+01
         delta-y+:  1.43759831E-01
         delta-z+:  4.20101354E+00
 
